gene_id	gene_name	SS01	SS03
ENSG00000101928	MOSPD1	945	910
ENSG00000184785	SMIM10	108	128
ENSG00000212747	FAM127C	821	834
ENSG00000134590	FAM127A	8169	8389
ENSG00000203950	FAM127B	1723	2115
ENSG00000196972	SMIM10L2B	62	54
ENSG00000224107	LINC00633	0	0
ENSG00000169551	CT55	0	0
ENSG00000186376	ZNF75D	739	797
ENSG00000238210	RP13-210D15.4	0	0
ENSG00000283644	RP13-210D15.9	0	0
ENSG00000173275	ZNF449	306	400
ENSG00000178947	SMIM10L2A	397	399
ENSG00000165359	INTS6L	599	431
ENSG00000268940	CT45A1	0	0
ENSG00000269096	CT45A3	0	0
ENSG00000228836	CT45A5	0	0
ENSG00000278289	CT45A6	0	0
ENSG00000271449	CT45A2	0	0
ENSG00000273696	CT45A7	0	0
ENSG00000278085	CT45A8	0	0
ENSG00000270946	CT45A9	0	0
ENSG00000269586	CT45A10	0	0
ENSG00000181433	SAGE1	0	0
ENSG00000169446	MMGT1	1740	2195
ENSG00000198689	SLC9A6	1878	2110
ENSG00000022267	FHL1	15979	14234
ENSG00000129680	MAP7D3	244	196
ENSG00000156920	ADGRG4	4	0
ENSG00000102239	BRS3	0	0
ENSG00000102241	HTATSF1	3355	3935
ENSG00000102243	VGLL1	0	0
ENSG00000102245	CD40LG	0	0
ENSG00000129675	ARHGEF6	3270	3483
ENSG00000147274	RBMX	9230	10830
ENSG00000165370	GPR101	0	0
ENSG00000156925	ZIC3	0	0
ENSG00000129682	FGF13	639	831
ENSG00000283147	Z83313.1	0	0
ENSG00000101981	F9	0	0
ENSG00000101977	MCF2	70	85
ENSG00000101974	ATP11C	816	724
ENSG00000203933	CXorf66	0	0
ENSG00000134595	SOX3	46	41
ENSG00000184258	CDR1	2	1
ENSG00000227234	SPANXB1	11	9
ENSG00000182195	LDOC1	1307	1096
ENSG00000198573	SPANXC	2	0
ENSG00000198021	SPANXA1	0	0
ENSG00000203926	SPANXA2	0	0
ENSG00000196406	SPANXD	0	1
ENSG00000165509	MAGEC3	5	4
ENSG00000155495	MAGEC1	1	0
ENSG00000046774	MAGEC2	0	0
ENSG00000189326	SPANXN4	0	0
ENSG00000189252	SPANXN3	0	0
ENSG00000179542	SLITRK4	0	0
ENSG00000268988	SPANXN2	0	0
ENSG00000203923	SPANXN1	0	0
ENSG00000185985	SLITRK2	4324	3200
ENSG00000221870	TMEM257	117	134
ENSG00000235699	CXorf51B	0	0
ENSG00000224440	CXorf51A	0	0
ENSG00000102081	FMR1	2498	2224
ENSG00000176988	FMR1NB	1	4
ENSG00000155966	AFF2	21	13
ENSG00000010404	IDS	18435	16103
ENSG00000241489	AF011889.5	43	21
ENSG00000197620	CXorf40A	246	299
ENSG00000283697	RP5-937E21.8	0	0
ENSG00000267978	MAGEA9B	0	0
ENSG00000268738	HSFX2	2	2
ENSG00000269556	TMEM185A	499	412
ENSG00000185247	MAGEA11	0	0
ENSG00000171116	HSFX1	0	0
ENSG00000123584	MAGEA9	0	0
ENSG00000156009	MAGEA8	0	0
ENSG00000197021	CXorf40B	758	666
ENSG00000283463	XX-FW81066F1.2	0	0
ENSG00000013619	MAMLD1	3691	2291
ENSG00000171100	MTM1	622	528
ENSG00000063601	MTMR1	2254	1707
ENSG00000102181	CD99L2	5147	5018
ENSG00000029993	HMGB3	1930	2747
ENSG00000102195	GPR50	4	2
ENSG00000160131	VMA21	5094	5094
ENSG00000166049	PASD1	4	3
ENSG00000130032	PRRG3	2	0
ENSG00000147378	FATE1	0	0
ENSG00000183862	CNGA2	0	0
ENSG00000147381	MAGEA4	0	0
ENSG00000102287	GABRE	32	18
ENSG00000124260	MAGEA10	4	0
ENSG00000011677	GABRA3	1997	2598
ENSG00000268089	GABRQ	3640	2969
ENSG00000221867	MAGEA3	0	0
ENSG00000183305	MAGEA2B	0	0
ENSG00000198930	CSAG1	5	0
ENSG00000213401	MAGEA12	0	0
ENSG00000268606	MAGEA2	0	0
ENSG00000197172	MAGEA6	2	1
ENSG00000147400	CETN2	2720	2673
ENSG00000147383	NSDHL	4212	3762
ENSG00000147394	ZNF185	95	123
ENSG00000198883	PNMA5	2	2
ENSG00000183837	PNMA3	110	107
ENSG00000235961	PNMA6A	193	148
ENSG00000198681	MAGEA1	0	0
ENSG00000225110	LL0XNC01-16G2.1	6	2
ENSG00000063587	ZNF275	5948	4344
ENSG00000214897	U82695.5	0	0
ENSG00000189420	ZFP92	55	56
ENSG00000183479	TREX2	5	9
ENSG00000213397	HAUS7	84	79
ENSG00000182492	BGN	8366	6789
ENSG00000067842	ATP2B3	9	15
ENSG00000262919	FAM58A	749	650
ENSG00000130829	DUSP9	132	118
ENSG00000130822	PNCK	160	260
ENSG00000130821	SLC6A8	8874	9405
ENSG00000185825	BCAP31	8441	8917
ENSG00000101986	ABCD1	758	692
ENSG00000198753	PLXNB3	6445	4089
ENSG00000184343	SRPK3	514	334
ENSG00000067829	IDH3G	3612	3599
ENSG00000180879	SSR4	8936	8391
ENSG00000067840	PDZD4	11365	9640
ENSG00000198910	L1CAM	4469	3158
ENSG00000126895	AVPR2	0	0
ENSG00000089820	ARHGAP4	184	119
ENSG00000102030	NAA10	2471	2130
ENSG00000102032	RENBP	1014	856
ENSG00000172534	HCFC1	7201	5185
ENSG00000177854	TMEM187	259	288
ENSG00000184216	IRAK1	8327	7437
ENSG00000169057	MECP2	5538	4356
ENSG00000102076	OPN1LW	0	0
ENSG00000268221	OPN1MW	0	0
ENSG00000166160	OPN1MW2	0	0
ENSG00000269433	OPN1MW3	0	0
ENSG00000278057	TEX28	0	0
ENSG00000007350	TKTL1	1	3
ENSG00000196924	FLNA	64386	33861
ENSG00000102119	EMD	3544	2697
ENSG00000147403	RPL10	8157	8161
ENSG00000013563	DNASE1L1	697	529
ENSG00000102125	TAZ	2450	2048
ENSG00000071553	ATP6AP1	23418	24039
ENSG00000203879	GDI1	34823	34314
ENSG00000071859	FAM50A	6525	6134
ENSG00000130827	PLXNA3	7215	4826
ENSG00000196976	LAGE3	973	985
ENSG00000102178	UBL4A	1976	2494
ENSG00000126903	SLC10A3	723	569
ENSG00000071889	FAM3A	2384	2329
ENSG00000160211	G6PD	8244	5512
ENSG00000269335	IKBKG	215	179
ENSG00000268651	CTAG1A	0	0
ENSG00000184033	CTAG1B	0	0
ENSG00000126890	CTAG2	0	0
ENSG00000160219	GAB3	228	221
ENSG00000130826	DKC1	3825	3159
ENSG00000130830	MPP1	683	730
ENSG00000203870	SMIM9	0	0
ENSG00000185010	F8	168	200
ENSG00000274183	H2AFB1	0	0
ENSG00000277203	F8A1	130	130
ENSG00000165775	FUNDC2	2562	2827
ENSG00000182712	CMC4	0	0
ENSG00000214827	MTCP1	30	21
ENSG00000185515	BRCC3	574	752
ENSG00000155959	VBP1	5870	7688
ENSG00000155961	RAB39B	1233	1397
ENSG00000155962	CLIC2	301	269
ENSG00000277858	H2AFB2	0	0
ENSG00000274791	F8A2	0	0
ENSG00000277150	F8A3	0	0
ENSG00000277745	H2AFB3	0	0
ENSG00000185973	TMLHE	390	467
ENSG00000168939	SPRY3	375	333
ENSG00000124333	VAMP7	2031	2065
ENSG00000124334	IL9R	0	1
ENSG00000176269	OR4F21	1	0
ENSG00000172748	ZNF596	680	719
ENSG00000147364	FBXO25	977	1065
ENSG00000180190	TDRP	795	538
ENSG00000104714	ERICH1	801	554
ENSG00000198010	DLGAP2	0	0
ENSG00000283494	DLGAP2	0	0
ENSG00000182372	CLN8	1216	1054
ENSG00000283239	RP11-439C15.6	0	0
ENSG00000104728	ARHGEF10	20	15
ENSG00000176595	KBTBD11	476	739
ENSG00000036448	MYOM2	196	220
ENSG00000183117	CSMD1	1116	986
ENSG00000147316	MCPH1	1475	1446
ENSG00000091879	ANGPT2	992	561
ENSG00000155189	AGPAT5	6214	6230
ENSG00000275591	XKR5	15	16
ENSG00000164825	DEFB1	0	0
ENSG00000164822	DEFA6	0	0
ENSG00000164821	DEFA4	0	0
ENSG00000206047	DEFA1	0	0
ENSG00000240247	DEFA1B	0	0
ENSG00000239839	DEFA3	0	0
ENSG00000164816	DEFA5	0	0
ENSG00000230549	USP17L1	0	0
ENSG00000236125	USP17L4	0	0
ENSG00000215372	ZNF705G	0	2
ENSG00000177257	DEFB4B	0	0
ENSG00000177243	DEFB103B	0	0
ENSG00000164871	SPAG11B	0	0
ENSG00000177023	DEFB104B	0	0
ENSG00000187082	DEFB106B	0	0
ENSG00000186599	DEFB105B	0	0
ENSG00000198129	DEFB107B	0	0
ENSG00000255251	PRR23D1	0	0
ENSG00000255378	PRR23D2	0	0
ENSG00000186572	DEFB107A	0	0
ENSG00000186562	DEFB105A	0	0
ENSG00000186579	DEFB106A	0	0
ENSG00000176782	DEFB104A	0	0
ENSG00000178287	SPAG11A	0	0
ENSG00000176797	DEFB103A	0	0
ENSG00000171711	DEFB4A	0	0
ENSG00000215356	ZNF705B	0	0
ENSG00000237038	USP17L8	0	0
ENSG00000225327	USP17L3	0	0
ENSG00000275342	SGK223	1690	1177
ENSG00000253958	CLDN23	12	6
ENSG00000147324	MFHAS1	3605	3252
ENSG00000104626	ERI1	2211	1725
ENSG00000173281	PPP1R3B	1197	1008
ENSG00000173273	TNKS	5876	5097
ENSG00000175806	MSRA	2343	2603
ENSG00000253649	PRSS51	7	0
ENSG00000184647	PRSS55	13	10
ENSG00000183638	RP1L1	13	5
ENSG00000171060	C8orf74	0	0
ENSG00000171056	SOX7	60	85
ENSG00000258724	CTD-2135J3.4	0	0
ENSG00000254093	PINX1	538	616
ENSG00000171044	XKR6	235	206
ENSG00000280273	AF131216.1	24	23
ENSG00000104643	MTMR9	2126	1580
ENSG00000177710	SLC35G5	3	3
ENSG00000154319	FAM167A	484	515
ENSG00000136573	BLK	0	0
ENSG00000136574	GATA4	240	215
ENSG00000154328	NEIL2	1518	1728
ENSG00000079459	FDFT1	16474	15874
ENSG00000164733	CTSB	58840	47718
ENSG00000205884	DEFB136	0	0
ENSG00000205883	DEFB135	0	0
ENSG00000205882	DEFB134	1	3
ENSG00000233050	RP11-1236K1.1	0	0
ENSG00000215343	ZNF705D	1	0
ENSG00000226430	USP17L7	0	0
ENSG00000223443	USP17L2	0	0
ENSG00000186523	FAM86B1	33	35
ENSG00000232948	DEFB130	0	0
ENSG00000145002	FAM86B2	3	2
ENSG00000154359	LONRF1	3280	3077
ENSG00000250305	KIAA1456	731	669
ENSG00000164741	DLC1	7307	4467
ENSG00000164743	C8orf48	84	82
ENSG00000185053	SGCZ	3	3
ENSG00000104723	TUSC3	479	402
ENSG00000038945	MSR1	49	26
ENSG00000078579	FGF20	80	83
ENSG00000155970	MICU3	736	706
ENSG00000104219	ZDHHC2	1075	1061
ENSG00000198791	CNOT7	3793	4247
ENSG00000155975	VPS37A	1969	1414
ENSG00000003987	MTMR7	3	1
ENSG00000003989	SLC7A2	287	196
ENSG00000104213	PDGFRL	151	123
ENSG00000129422	MTUS1	1186	1219
ENSG00000104760	FGL1	35	40
ENSG00000078674	PCM1	8158	7747
ENSG00000104763	ASAH1	9145	7494
ENSG00000171428	NAT1	76	66
ENSG00000156006	NAT2	4	0
ENSG00000156011	PSD3	8180	8063
ENSG00000104611	SH2D4A	115	105
ENSG00000147408	CSGALNACT1	1897	2425
ENSG00000104613	INTS10	4484	5534
ENSG00000175445	LPL	14829	21360
ENSG00000036565	SLC18A1	3586	3665
ENSG00000147416	ATP6V1B2	15641	15080
ENSG00000061337	LZTS1	17743	11917
ENSG00000168546	GFRA2	151	110
ENSG00000147443	DOK2	3	3
ENSG00000130227	XPO7	5123	4219
ENSG00000158806	NPM2	101	94
ENSG00000158815	FGF17	89	50
ENSG00000158856	DMTN	583	673
ENSG00000158863	FAM160B2	4835	3786
ENSG00000275074	NUDT18	100	92
ENSG00000168453	HR	228	190
ENSG00000168476	REEP4	867	773
ENSG00000168481	LGI3	142	89
ENSG00000168484	SFTPC	12	16
ENSG00000168487	BMP1	6655	4748
ENSG00000168490	PHYHIP	1201	1317
ENSG00000168495	POLR3D	2278	1947
ENSG00000197181	PIWIL2	23	26
ENSG00000104635	SLC39A14	5729	3281
ENSG00000120910	PPP3CC	1310	1553
ENSG00000120896	SORBS3	2996	3028
ENSG00000120913	PDLIM2	1119	1120
ENSG00000248235	AC037459.4	0	0
ENSG00000241852	C8orf58	485	531
ENSG00000158941	CCAR2	9445	7976
ENSG00000147439	BIN3	1494	1141
ENSG00000179388	EGR3	2334	1635
ENSG00000134020	PEBP4	10	9
ENSG00000008853	RHOBTB2	2430	2340
ENSG00000120889	TNFRSF10B	16126	13517
ENSG00000173535	TNFRSF10C	99	68
ENSG00000173530	TNFRSF10D	7329	6046
ENSG00000104689	TNFRSF10A	52	32
ENSG00000147457	CHMP7	3073	2740
ENSG00000104679	R3HCC1	2677	2899
ENSG00000134013	LOXL2	10494	6190
ENSG00000197217	ENTPD4	2347	1926
ENSG00000147454	SLC25A37	1525	857
ENSG00000167034	NKX3-1	315	218
ENSG00000180053	NKX2-6	1	0
ENSG00000159167	STC1	11264	9382
ENSG00000042980	ADAM28	50	48
ENSG00000134028	ADAMDEC1	3	0
ENSG00000069206	ADAM7	0	0
ENSG00000104722	NEFM	1	8
ENSG00000277586	NEFL	40	36
ENSG00000147459	DOCK5	33	19
ENSG00000147437	GNRH1	248	144
ENSG00000104756	KCTD9	1440	1191
ENSG00000184661	CDCA2	1334	1230
ENSG00000221818	EBF2	219	176
ENSG00000221914	PPP2R2A	4882	4614
ENSG00000104765	BNIP3L	9279	8361
ENSG00000240694	PNMA2	8329	9667
ENSG00000092964	DPYSL2	18022	21642
ENSG00000120907	ADRA1A	5	4
ENSG00000015592	STMN4	9805	9545
ENSG00000104228	TRIM35	1396	1195
ENSG00000120899	PTK2B	1201	1062
ENSG00000120903	CHRNA2	4	6
ENSG00000120915	EPHX2	212	191
ENSG00000120885	CLU	155753	180085
ENSG00000168077	SCARA3	9039	7951
ENSG00000147419	CCDC25	2182	2622
ENSG00000171320	ESCO2	595	696
ENSG00000168078	PBK	2528	3417
ENSG00000168079	SCARA5	1	2
ENSG00000189233	NUGGC	8	4
ENSG00000134014	ELP3	2367	2646
ENSG00000168081	PNOC	58	32
ENSG00000186918	ZNF395	2294	3370
ENSG00000214050	FBXO16	198	262
ENSG00000104290	FZD3	5277	3894
ENSG00000012232	EXTL3	24410	23085
ENSG00000104299	INTS9	1028	956
ENSG00000147421	HMBOX1	1149	661
ENSG00000197892	KIF13B	3867	2505
ENSG00000120875	DUSP4	12766	11135
ENSG00000133872	SARAF	31597	33767
ENSG00000104660	LEPROTL1	6417	5465
ENSG00000177669	MBOAT4	3	1
ENSG00000104671	DCTN6	1659	1417
ENSG00000157110	RBPMS	765	412
ENSG00000197265	GTF2E2	1501	1802
ENSG00000253457	SMIM18	366	659
ENSG00000104687	GSR	2920	3148
ENSG00000104691	UBXN8	622	628
ENSG00000104695	PPP2CB	9120	9152
ENSG00000133863	TEX15	160	137
ENSG00000172733	PURG	630	586
ENSG00000165392	WRN	942	730
ENSG00000157168	NRG1	723	892
ENSG00000172728	FUT10	293	284
ENSG00000129696	TTI2	729	869
ENSG00000198042	MAK16	1973	1661
ENSG00000133874	RNF122	739	606
ENSG00000133878	DUSP26	1735	1870
ENSG00000156687	UNC5D	497	564
ENSG00000215262	KCNU1	0	2
ENSG00000183779	ZNF703	2505	1949
ENSG00000147475	ERLIN2	2754	3218
ENSG00000147471	PROSC	2737	2960
ENSG00000020181	ADGRA2	878	854
ENSG00000104221	BRF2	1408	1596
ENSG00000156675	RAB11FIP1	8	9
ENSG00000169154	GOT1L1	0	0
ENSG00000188778	ADRB3	0	0
ENSG00000187840	EIF4EBP1	1887	1728
ENSG00000129691	ASH2L	1810	2064
ENSG00000147465	STAR	57	34
ENSG00000175324	LSM1	2812	2819
ENSG00000156735	BAG4	1285	1009
ENSG00000085788	DDHD2	1955	1484
ENSG00000147535	PLPP5	2017	1925
ENSG00000147548	WHSC1L1	5164	4962
ENSG00000165046	LETM2	207	237
ENSG00000077782	FGFR1	11260	7551
ENSG00000196166	C8orf86	0	0
ENSG00000147526	TACC1	6419	5232
ENSG00000169499	PLEKHA2	4724	6334
ENSG00000169495	HTRA4	4	3
ENSG00000169490	TM2D2	4138	3370
ENSG00000168615	ADAM9	12750	12387
ENSG00000197140	ADAM32	195	135
ENSG00000168619	ADAM18	0	2
ENSG00000104755	ADAM2	0	0
ENSG00000131203	IDO1	1	10
ENSG00000188676	IDO2	1	0
ENSG00000176907	C8orf4	3290	3010
ENSG00000165061	ZMAT4	876	1331
ENSG00000104332	SFRP1	333	240
ENSG00000147533	GOLGA7	4951	3778
ENSG00000147536	GINS4	288	242
ENSG00000158669	GPAT4	6828	5827
ENSG00000165066	NKX6-3	0	0
ENSG00000029534	ANK1	856	674
ENSG00000083168	KAT6A	4697	4382
ENSG00000070718	AP3M2	1854	1352
ENSG00000104368	PLAT	9348	6343
ENSG00000104365	IKBKB	2330	1811
ENSG00000070501	POLB	920	1253
ENSG00000104371	DKK4	0	6
ENSG00000078668	VDAC3	4967	5942
ENSG00000168575	SLC20A2	1785	1884
ENSG00000176209	SMIM19	1055	1206
ENSG00000147432	CHRNB3	0	0
ENSG00000147434	CHRNA6	2	1
ENSG00000131931	THAP1	798	840
ENSG00000120925	RNF170	731	870
ENSG00000168172	HOOK3	2968	2385
ENSG00000254673	RP11-598P20.5	0	0
ENSG00000168522	FNTA	2809	2760
ENSG00000185900	POMK	111	62
ENSG00000165102	HGSNAT	2260	2369
ENSG00000164808	SPIDR	1926	2075
ENSG00000221869	CEBPD	2934	2477
ENSG00000253729	PRKDC	7651	6597
ENSG00000104738	MCM4	6418	6703
ENSG00000169139	UBE2V2	4050	4681
ENSG00000034239	EFCAB1	0	0
ENSG00000019549	SNAI2	1538	958
ENSG00000168333	C8orf22	1	0
ENSG00000147481	SNTG1	3799	3865
ENSG00000147485	PXDNL	50	64
ENSG00000168300	PCMTD1	1141	1235
ENSG00000147488	ST18	1	1
ENSG00000196711	FAM150A	8	4
ENSG00000023287	RB1CC1	5594	4974
ENSG00000183729	NPBWR1	6	4
ENSG00000082556	OPRK1	1	3
ENSG00000047249	ATP6V1H	2868	3555
ENSG00000147509	RGS20	64	85
ENSG00000187735	TCEA1	1966	2184
ENSG00000280473	AC100821.1	0	0
ENSG00000120992	LYPLA1	696	844
ENSG00000137547	MRPL15	1764	1729
ENSG00000164736	SOX17	0	0
ENSG00000104237	RP1	15	5
ENSG00000206579	XKR4	270	186
ENSG00000167904	TMEM68	1571	1799
ENSG00000137574	TGS1	1485	1489
ENSG00000254087	LYN	151	83
ENSG00000008988	RPS20	7951	7907
ENSG00000172680	MOS	0	1
ENSG00000181690	PLAG1	199	127
ENSG00000170791	CHCHD7	664	515
ENSG00000170786	SDR16C5	0	0
ENSG00000181195	PENK	3	3
ENSG00000104331	IMPAD1	7797	6717
ENSG00000169122	FAM110B	1799	2183
ENSG00000215114	UBXN2B	2690	3390
ENSG00000167910	CYP7A1	1	1
ENSG00000137575	SDCBP	19050	19608
ENSG00000035681	NSMAF	2790	2413
ENSG00000198846	TOX	338	426
ENSG00000178538	CA8	824	596
ENSG00000104388	RAB2A	7491	7128
ENSG00000171316	CHD7	3774	4222
ENSG00000177182	CLVS1	442	733
ENSG00000198363	ASPH	8011	7051
ENSG00000283485	AC090094.1	0	0
ENSG00000185942	NKAIN3	43	38
ENSG00000137563	GGH	3702	4715
ENSG00000137561	TTPA	8	16
ENSG00000185728	YTHDF3	4901	4458
ENSG00000180828	BHLHE22	15	4
ENSG00000172817	CYP7B1	2	2
ENSG00000104442	ARMC1	1858	1585
ENSG00000066855	MTFR1	813	853
ENSG00000205268	PDE7A	1210	855
ENSG00000147570	DNAJC5B	2	1
ENSG00000147573	TRIM55	12	23
ENSG00000147571	CRH	22	16
ENSG00000179041	RRS1	1192	920
ENSG00000147576	ADHFE1	224	210
ENSG00000169085	C8orf46	5976	6573
ENSG00000185697	MYBL1	1216	1088
ENSG00000175073	VCPIP1	1989	1734
ENSG00000270024	C8orf44-SGK3	0	1
ENSG00000213865	C8orf44	115	121
ENSG00000278888	AC090154.1	0	0
ENSG00000104205	SGK3	55	48
ENSG00000178460	MCMDC2	4	6
ENSG00000261787	TCF24	3	1
ENSG00000178125	PPP1R42	4	9
ENSG00000121022	COPS5	3181	2597
ENSG00000104218	CSPP1	1977	1441
ENSG00000066777	ARFGEF1	3106	2681
ENSG00000165078	CPA6	3	1
ENSG00000046889	PREX2	123	321
ENSG00000165084	C8orf34	36	92
ENSG00000137573	SULF1	8046	8351
ENSG00000137571	SLCO5A1	390	426
ENSG00000147596	PRDM14	0	0
ENSG00000140396	NCOA2	2037	1536
ENSG00000067167	TRAM1	5394	5327
ENSG00000147592	LACTB2	385	409
ENSG00000221947	XKR9	17	18
ENSG00000104313	EYA1	320	355
ENSG00000178860	MSC	437	253
ENSG00000104321	TRPA1	3	5
ENSG00000182674	KCNB2	46	32
ENSG00000147601	TERF1	975	964
ENSG00000164764	SBSPON	31	40
ENSG00000274443	C8orf89	2	5
ENSG00000147604	RPL7	212	127
ENSG00000121039	RDH10	4445	2526
ENSG00000040341	STAU2	4048	5189
ENSG00000258677	RP11-463D19.2	0	0
ENSG00000104343	UBE2W	2145	1964
ENSG00000154582	TCEB1	2850	3312
ENSG00000175606	TMEM70	3255	3930
ENSG00000154589	LY96	588	562
ENSG00000104369	JPH1	390	313
ENSG00000104381	GDAP1	2542	2623
ENSG00000137558	PI15	188	186
ENSG00000121005	CRISPLD1	2311	2083
ENSG00000164749	HNF4G	43	37
ENSG00000091656	ZFHX4	1699	1457
ENSG00000164751	PEX2	1444	1427
ENSG00000171033	PKIA	5922	7606
ENSG00000104427	ZC2HC1A	985	762
ENSG00000104432	IL7	72	71
ENSG00000104435	STMN2	984	1869
ENSG00000164683	HEY1	15163	11685
ENSG00000147586	MRPS28	201	299
ENSG00000276418	RP11-26J3.4	0	0
ENSG00000076554	TPD52	2824	4331
ENSG00000205189	ZBTB10	2558	2649
ENSG00000164684	ZNF704	3233	2057
ENSG00000076641	PAG1	3197	2137
ENSG00000164687	FABP5	11	11
ENSG00000147588	PMP2	26011	26427
ENSG00000205186	FABP9	0	0
ENSG00000170323	FABP4	28	28
ENSG00000197416	FABP12	0	1
ENSG00000133731	IMPA1	1143	1039
ENSG00000253598	SLC10A5	10	34
ENSG00000104231	ZFAND1	632	729
ENSG00000164695	CHMP4C	31	24
ENSG00000104497	SNX16	906	776
ENSG00000184672	RALYL	584	1250
ENSG00000133739	LRRCC1	1157	1381
ENSG00000133740	E2F5	1144	1005
ENSG00000176731	C8orf59	1441	1556
ENSG00000185015	CA13	596	418
ENSG00000133742	CA1	0	0
ENSG00000164879	CA3	66	63
ENSG00000104267	CA2	930	1042
ENSG00000147614	ATP6V0D2	20	8
ENSG00000147613	PSKH2	0	0
ENSG00000164893	SLC7A13	0	0
ENSG00000123124	WWP1	1085	1074
ENSG00000176623	RMDN1	1987	1978
ENSG00000085719	CPNE3	4765	4839
ENSG00000170289	CNGB3	3	1
ENSG00000176571	CNBD1	0	0
ENSG00000176566	DCAF4L2	9	5
ENSG00000156103	MMP16	2959	3175
ENSG00000104312	RIPK2	1932	1570
ENSG00000164823	OSGIN2	1446	1634
ENSG00000104320	NBN	2511	2585
ENSG00000104325	DECR1	2424	2674
ENSG00000104327	CALB1	291	218
ENSG00000180694	TMEM64	1769	1984
ENSG00000123119	NECAB1	133	117
ENSG00000253250	C8orf88	201	204
ENSG00000155099	TMEM55A	1250	1509
ENSG00000155100	OTUD6B	1058	882
ENSG00000214954	LRRC69	64	83
ENSG00000147606	SLC26A7	46	46
ENSG00000079102	RUNX1T1	295	351
ENSG00000205133	TRIQK	831	745
ENSG00000188343	FAM92A1	1891	2086
ENSG00000183808	RBM12B	1302	1003
ENSG00000164953	TMEM67	914	688
ENSG00000164951	PDP1	22229	18568
ENSG00000079112	CDH17	8	1
ENSG00000164949	GEM	6220	4098
ENSG00000197275	RAD54B	73	55
ENSG00000283460	RAD54B	0	0
ENSG00000265817	FSBP	33	53
ENSG00000164944	KIAA1429	4018	3832
ENSG00000104413	ESRP1	5	2
ENSG00000156162	DPY19L4	1617	1517
ENSG00000164941	INTS8	2407	2124
ENSG00000175305	CCNE2	891	1005
ENSG00000156170	NDUFAF6	782	941
ENSG00000164938	TP53INP1	3143	3046
ENSG00000175895	PLEKHF2	882	1050
ENSG00000156172	C8orf37	195	192
ENSG00000156466	GDF6	57	68
ENSG00000156467	UQCRB	4620	5914
ENSG00000156469	MTERF3	1006	1088
ENSG00000156471	PTDSS1	5050	4465
ENSG00000169439	SDC2	7330	4604
ENSG00000104324	CPQ	762	489
ENSG00000180543	TSPYL5	0	0
ENSG00000147649	MTDH	5161	5741
ENSG00000104341	LAPTM4B	18594	23889
ENSG00000132561	MATN2	15177	17395
ENSG00000156482	RPL30	16787	20401
ENSG00000177459	ERICH5	7	4
ENSG00000132541	RIDA	771	944
ENSG00000104356	POP1	1412	1466
ENSG00000104361	NIPAL2	155	106
ENSG00000104375	STK3	776	843
ENSG00000156486	KCNS2	4	3
ENSG00000164920	OSR2	328	400
ENSG00000132549	VPS13B	1822	1606
ENSG00000164919	COX6C	6920	7519
ENSG00000132554	RGS22	10	10
ENSG00000156509	FBXO43	88	92
ENSG00000147669	POLR2K	2809	2619
ENSG00000104450	SPAG1	323	223
ENSG00000034677	RNF19A	4884	3945
ENSG00000186106	ANKRD46	862	1312
ENSG00000174226	SNX31	18	13
ENSG00000070756	PABPC1	16737	13833
ENSG00000164924	YWHAZ	21081	21205
ENSG00000120963	ZNF706	3705	2993
ENSG00000083307	GRHL2	0	0
ENSG00000104490	NCALD	4846	7033
ENSG00000048392	RRM2B	7559	9076
ENSG00000104517	UBR5	7836	5832
ENSG00000155087	ODF1	1	0
ENSG00000155090	KLF10	8380	7793
ENSG00000155096	AZIN1	15597	15144
ENSG00000155097	ATP6V1C1	4390	4010
ENSG00000164929	BAALC	38041	39251
ENSG00000164930	FZD6	137	91
ENSG00000164932	CTHRC1	343	90
ENSG00000164933	SLC25A32	1665	1981
ENSG00000164934	DCAF13	3165	3161
ENSG00000176406	RIMS2	1623	1302
ENSG00000147647	DPYS	53	64
ENSG00000164935	DCSTAMP	754	448
ENSG00000147650	LRP12	2889	2571
ENSG00000169946	ZFPM2	1098	1049
ENSG00000164830	OXR1	2048	2638
ENSG00000174429	ABRA	0	0
ENSG00000154188	ANGPT1	1123	821
ENSG00000147655	RSPO2	13	4
ENSG00000104408	EIF3E	4210	4294
ENSG00000104412	EMC2	1175	1180
ENSG00000164841	TMEM74	10	18
ENSG00000174417	TRHR	0	0
ENSG00000120526	NUDCD1	944	946
ENSG00000120533	ENY2	2792	2437
ENSG00000205038	PKHD1L1	1	2
ENSG00000147654	EBAG9	563	714
ENSG00000147642	SYBU	2854	3757
ENSG00000164794	KCNV1	1	0
ENSG00000164796	CSMD3	465	391
ENSG00000104447	TRPS1	1390	1178
ENSG00000147677	EIF3H	7225	8317
ENSG00000147679	UTP23	1165	1113
ENSG00000164754	RAD21	12567	12439
ENSG00000281527	AC087350.1	8	7
ENSG00000205002	AARD	2	9
ENSG00000164756	SLC30A8	0	1
ENSG00000164758	MED30	487	442
ENSG00000182197	EXT1	4582	3084
ENSG00000177570	SAMD12	19	12
ENSG00000164761	TNFRSF11B	429	343
ENSG00000184374	COLEC10	29	14
ENSG00000147676	MAL2	1	0
ENSG00000136999	NOV	11515	12103
ENSG00000136960	ENPP2	350	283
ENSG00000064313	TAF2	1811	1625
ENSG00000136982	DSCC1	365	375
ENSG00000155792	DEPTOR	31	32
ENSG00000187955	COL14A1	207	171
ENSG00000172172	MRPL13	1597	2003
