"gene_id"	"length"
"ENSG00000145649"	7606
"ENSG00000145675"	86065
"ENSG00000145681"	83050
"ENSG00000145685"	284806
"ENSG00000145687"	338776
"ENSG00000145703"	304847
"ENSG00000145708"	28113
"ENSG00000145715"	124048
"ENSG00000145721"	50886
"ENSG00000145723"	34138
"ENSG00000145725"	92650
"ENSG00000145730"	277124
"ENSG00000145734"	112169
"ENSG00000145736"	35019
"ENSG00000145740"	37120
"ENSG00000145741"	7227
"ENSG00000145743"	523063
"ENSG00000145757"	46530
"ENSG00000145777"	7964
"ENSG00000145779"	130996
"ENSG00000145780"	23867
"ENSG00000145781"	327746
"ENSG00000145782"	13637
"ENSG00000145794"	174941
"ENSG00000145817"	12552
"ENSG00000145819"	458634
"ENSG00000145824"	8600
"ENSG00000145833"	96362
"ENSG00000145860"	52644
"ENSG00000145861"	22887
"ENSG00000145864"	260615
"ENSG00000145868"	58901
"ENSG00000145882"	11616
"ENSG00000145901"	63632
"ENSG00000145907"	41740
"ENSG00000145908"	10591
"ENSG00000145911"	12549
"ENSG00000145912"	4431
"ENSG00000145916"	19572
"ENSG00000145919"	9514
"ENSG00000145920"	87711
"ENSG00000145934"	979358
"ENSG00000145936"	14963
"ENSG00000145945"	1947
"ENSG00000145949"	87293
"ENSG00000145979"	62041
"ENSG00000145982"	568148
"ENSG00000145990"	129832
"ENSG00000145996"	697947
"ENSG00000146005"	48658
"ENSG00000146006"	6447
"ENSG00000146007"	8006
"ENSG00000146013"	22241
"ENSG00000146021"	118589
"ENSG00000146038"	186304
"ENSG00000146054"	11369
"ENSG00000146063"	13309
"ENSG00000146066"	1010
"ENSG00000146067"	34774
"ENSG00000146070"	31492
"ENSG00000146072"	78373
"ENSG00000146083"	11313
"ENSG00000146085"	32893
"ENSG00000146090"	108416
"ENSG00000146094"	9367
"ENSG00000146109"	3786
"ENSG00000146112"	11506
"ENSG00000146122"	112579
"ENSG00000146143"	332045
"ENSG00000146147"	336298
"ENSG00000146197"	39123
"ENSG00000146205"	36868
"ENSG00000146215"	9087
"ENSG00000146216"	44777
"ENSG00000146221"	18964
"ENSG00000146223"	10309
"ENSG00000146232"	7622
"ENSG00000146233"	103250
"ENSG00000146242"	4214
"ENSG00000146243"	78889
"ENSG00000146247"	143835
"ENSG00000146250"	13170
"ENSG00000146263"	141056
"ENSG00000146267"	78894
"ENSG00000146276"	53774
"ENSG00000146278"	4409
"ENSG00000146281"	19510
"ENSG00000146282"	76049
"ENSG00000146350"	255251
"ENSG00000146373"	130088
"ENSG00000146374"	80810
"ENSG00000146376"	134045
"ENSG00000146386"	14557
"ENSG00000146409"	43969
"ENSG00000146410"	19311
"ENSG00000146411"	65043
"ENSG00000146414"	100178
"ENSG00000146416"	280562
"ENSG00000146425"	8269
"ENSG00000146426"	425026
"ENSG00000146433"	98992
"ENSG00000146453"	20455
"ENSG00000146457"	30734
"ENSG00000146463"	153349
"ENSG00000146476"	17843
"ENSG00000146530"	73056
"ENSG00000146535"	116203
"ENSG00000146540"	141274
"ENSG00000146555"	967748
"ENSG00000146574"	32636
"ENSG00000146576"	18705
"ENSG00000146587"	23666
"ENSG00000146592"	526573
"ENSG00000146648"	192611
"ENSG00000146670"	17864
"ENSG00000146674"	9629
"ENSG00000146676"	9231
"ENSG00000146700"	20363
"ENSG00000146701"	19457
"ENSG00000146707"	17275
"ENSG00000146729"	48388
"ENSG00000146731"	12304
"ENSG00000146733"	40553
"ENSG00000146757"	27337
"ENSG00000146776"	271537
"ENSG00000146802"	28046
"ENSG00000146826"	4303
"ENSG00000146828"	40190
"ENSG00000146830"	14530
"ENSG00000146833"	42642
"ENSG00000146834"	5328
"ENSG00000146842"	43057
"ENSG00000146856"	161455
"ENSG00000146858"	10336
"ENSG00000146859"	18143
"ENSG00000146872"	156823
"ENSG00000146904"	18567
"ENSG00000146909"	23464
"ENSG00000146918"	73635
"ENSG00000146938"	388230
"ENSG00000146950"	163014
"ENSG00000146963"	83098
"ENSG00000146966"	155573
"ENSG00000147003"	47694
"ENSG00000147010"	353623
"ENSG00000147027"	30210
"ENSG00000147036"	112894
"ENSG00000147041"	122266
"ENSG00000147044"	408711
"ENSG00000147050"	239602
"ENSG00000147065"	153554
"ENSG00000147099"	243585
"ENSG00000147100"	112424
"ENSG00000147113"	52528
"ENSG00000147117"	43920
"ENSG00000147118"	29138
"ENSG00000147119"	24731
"ENSG00000147121"	50130
"ENSG00000147123"	3288
"ENSG00000147124"	37067
"ENSG00000147130"	15522
"ENSG00000147133"	166135
"ENSG00000147138"	30652
"ENSG00000147140"	17976
"ENSG00000147144"	16285
"ENSG00000147145"	9385
"ENSG00000147155"	6917
"ENSG00000147162"	42788
"ENSG00000147164"	17094
"ENSG00000147166"	3621
"ENSG00000147174"	35172
"ENSG00000147180"	29330
"ENSG00000147202"	920334
"ENSG00000147223"	3278
"ENSG00000147224"	22602
"ENSG00000147231"	67509
"ENSG00000147234"	82801
"ENSG00000147251"	190265
"ENSG00000147255"	305393
"ENSG00000147256"	31539
"ENSG00000147257"	449849
"ENSG00000147274"	32760
"ENSG00000147316"	241912
"ENSG00000147324"	110276
"ENSG00000147364"	71539
"ENSG00000147383"	38762
"ENSG00000147394"	59038
"ENSG00000147400"	3763
"ENSG00000147403"	19213
"ENSG00000147408"	353868
"ENSG00000147416"	29438
"ENSG00000147419"	39337
"ENSG00000147421"	174369
"ENSG00000147437"	5396
"ENSG00000147439"	48730
"ENSG00000147454"	46507
"ENSG00000147457"	18363
"ENSG00000147459"	233393
"ENSG00000147465"	8292
"ENSG00000147471"	17173
"ENSG00000147475"	21821
"ENSG00000147481"	886903
"ENSG00000147485"	489868
"ENSG00000147509"	107508
"ENSG00000147526"	124842
"ENSG00000147533"	20584
"ENSG00000147535"	6113
"ENSG00000147536"	15812
"ENSG00000147548"	112568
"ENSG00000147571"	2088
"ENSG00000147573"	48589
"ENSG00000147576"	36415
"ENSG00000147586"	111572
"ENSG00000147588"	7113
"ENSG00000147592"	33867
"ENSG00000147601"	39259
"ENSG00000147604"	5547
"ENSG00000147606"	188661
"ENSG00000147642"	117813
"ENSG00000147647"	136731
"ENSG00000147649"	86076
"ENSG00000147650"	99793
"ENSG00000147654"	26285
"ENSG00000147669"	3380
"ENSG00000147677"	124795
"ENSG00000147679"	82958
"ENSG00000147684"	41547
"ENSG00000147687"	50973
"ENSG00000147724"	367238
"ENSG00000147789"	20045
"ENSG00000147799"	76637
"ENSG00000147804"	7102
"ENSG00000147813"	3864
"ENSG00000147852"	38269
"ENSG00000147853"	32487
"ENSG00000147854"	93903
"ENSG00000147862"	317140
"ENSG00000147869"	3009
"ENSG00000147872"	40915
"ENSG00000147874"	49763
"ENSG00000147894"	38226
"ENSG00000147905"	237610
"ENSG00000147912"	65488
"ENSG00000147955"	3087
"ENSG00000147996"	65236
"ENSG00000148019"	43628
"ENSG00000148053"	358519
"ENSG00000148057"	21081
"ENSG00000148082"	173047
"ENSG00000148090"	148103
"ENSG00000148110"	86473
"ENSG00000148120"	360517
"ENSG00000148123"	296408
"ENSG00000148143"	150468
"ENSG00000148153"	34223
"ENSG00000148154"	38555
"ENSG00000148158"	130911
"ENSG00000148175"	31317
"ENSG00000148180"	125049
"ENSG00000148187"	66734
"ENSG00000148200"	254036
"ENSG00000148204"	24154
"ENSG00000148218"	14978
"ENSG00000148219"	989845
"ENSG00000148225"	27076
"ENSG00000148229"	3440
"ENSG00000148248"	14716
"ENSG00000148288"	10985
"ENSG00000148290"	4918
"ENSG00000148291"	4608
"ENSG00000148296"	7412
"ENSG00000148297"	9819
"ENSG00000148300"	12037
"ENSG00000148303"	3208
"ENSG00000148308"	27828
"ENSG00000148331"	7565
"ENSG00000148334"	7769
"ENSG00000148335"	27247
"ENSG00000148337"	43132
"ENSG00000148339"	41044
"ENSG00000148341"	21267
"ENSG00000148343"	35461
"ENSG00000148344"	14711
"ENSG00000148356"	52015
"ENSG00000148357"	168241
"ENSG00000148358"	86743
"ENSG00000148362"	1562
"ENSG00000148384"	11226
"ENSG00000148386"	3100
"ENSG00000148396"	43663
"ENSG00000148399"	24481
"ENSG00000148400"	51615
"ENSG00000148411"	88752
"ENSG00000148429"	157808
"ENSG00000148444"	3920
"ENSG00000148450"	26434
"ENSG00000148459"	49097
"ENSG00000148468"	159646
"ENSG00000148481"	82337
"ENSG00000148484"	226852
"ENSG00000148498"	705765
"ENSG00000148516"	211319
"ENSG00000148541"	117051
"ENSG00000148572"	21784
"ENSG00000148600"	25084
"ENSG00000148604"	29294
"ENSG00000148606"	60264
"ENSG00000148634"	153449
"ENSG00000148655"	1128544
"ENSG00000148660"	62090
"ENSG00000148672"	44641
"ENSG00000148677"	9180
"ENSG00000148680"	117216
"ENSG00000148688"	36837
"ENSG00000148690"	34709
"ENSG00000148700"	139197
"ENSG00000148719"	22319
"ENSG00000148730"	24473
"ENSG00000148737"	217431
"ENSG00000148773"	29764
"ENSG00000148798"	13208
"ENSG00000148803"	2867
"ENSG00000148814"	49354
"ENSG00000148824"	28426
"ENSG00000148832"	12433
"ENSG00000148834"	32103
"ENSG00000148835"	21089
"ENSG00000148840"	17339
"ENSG00000148841"	28767
"ENSG00000148842"	171928
"ENSG00000148843"	49668
"ENSG00000148848"	376074
"ENSG00000148908"	42902
"ENSG00000148925"	75296
"ENSG00000148926"	2324
"ENSG00000148935"	187546
"ENSG00000148942"	56407
"ENSG00000148943"	12351
"ENSG00000148948"	1345570
"ENSG00000148950"	77244
"ENSG00000148985"	28647
"ENSG00000149016"	16592
"ENSG00000149050"	23261
"ENSG00000149084"	175937
"ENSG00000149089"	63285
"ENSG00000149090"	98477
"ENSG00000149091"	47649
"ENSG00000149100"	22466
"ENSG00000149115"	25314
"ENSG00000149131"	17461
"ENSG00000149136"	9906
"ENSG00000149150"	31246
"ENSG00000149177"	190283
"ENSG00000149179"	227696
"ENSG00000149182"	12826
"ENSG00000149187"	99636
"ENSG00000149196"	43732
"ENSG00000149201"	48373
"ENSG00000149212"	67028
"ENSG00000149218"	42799
"ENSG00000149231"	37187
"ENSG00000149243"	8235
"ENSG00000149256"	788201
"ENSG00000149257"	10727
"ENSG00000149260"	59194
"ENSG00000149262"	115951
"ENSG00000149269"	152618
"ENSG00000149273"	22765
"ENSG00000149289"	78449
"ENSG00000149292"	69015
"ENSG00000149294"	317189
"ENSG00000149295"	66086
"ENSG00000149308"	65423
"ENSG00000149311"	146618
"ENSG00000149313"	23198
"ENSG00000149328"	46467
"ENSG00000149346"	201524
"ENSG00000149357"	17402
"ENSG00000149380"	75839
"ENSG00000149403"	477160
"ENSG00000149418"	50580
"ENSG00000149428"	13039
"ENSG00000149474"	50269
"ENSG00000149476"	20085
"ENSG00000149480"	8651
"ENSG00000149483"	7165
"ENSG00000149485"	29691
"ENSG00000149489"	3398
"ENSG00000149499"	10547
"ENSG00000149503"	29171
"ENSG00000149527"	79552
"ENSG00000149532"	27390
"ENSG00000149541"	6858
"ENSG00000149547"	15404
"ENSG00000149548"	87368
"ENSG00000149554"	50590
"ENSG00000149557"	149687
"ENSG00000149564"	9707
"ENSG00000149571"	580102
"ENSG00000149575"	13833
"ENSG00000149577"	18709
"ENSG00000149582"	16239
"ENSG00000149591"	8094
"ENSG00000149599"	23110
"ENSG00000149600"	41306
"ENSG00000149609"	3292
"ENSG00000149633"	50269
"ENSG00000149634"	1146
"ENSG00000149636"	22027
"ENSG00000149639"	86091
"ENSG00000149646"	76136
"ENSG00000149654"	134759
"ENSG00000149657"	12913
"ENSG00000149658"	20710
"ENSG00000149679"	18653
"ENSG00000149716"	22340
"ENSG00000149743"	2455
"ENSG00000149761"	4745
"ENSG00000149781"	17208
"ENSG00000149782"	17627
"ENSG00000149792"	5188
"ENSG00000149798"	7551
"ENSG00000149806"	1547
"ENSG00000149809"	4563
"ENSG00000149823"	22538
"ENSG00000149922"	6094
"ENSG00000149923"	9398
"ENSG00000149925"	8043
"ENSG00000149926"	28551
"ENSG00000149927"	17756
"ENSG00000149929"	3744
"ENSG00000149930"	18393
"ENSG00000149932"	32165
"ENSG00000149948"	142164
"ENSG00000149968"	7808
"ENSG00000149970"	281894
"ENSG00000149972"	1337936
"ENSG00000150048"	42073
"ENSG00000150054"	283493
"ENSG00000150093"	105474
"ENSG00000150244"	8959
"ENSG00000150275"	1825171
"ENSG00000150281"	6953
"ENSG00000150316"	10966
"ENSG00000150347"	195260
"ENSG00000150394"	389793
"ENSG00000150401"	35132
"ENSG00000150403"	63569
"ENSG00000150433"	15218
"ENSG00000150455"	15780
"ENSG00000150456"	45230
"ENSG00000150457"	88550
"ENSG00000150459"	8570
"ENSG00000150471"	877077
"ENSG00000150477"	403066
"ENSG00000150510"	61905
"ENSG00000150527"	158282
"ENSG00000150540"	52344
"ENSG00000150551"	28293
"ENSG00000150556"	177155
"ENSG00000150593"	28211
"ENSG00000150594"	3878
"ENSG00000150625"	369730
"ENSG00000150627"	116984
"ENSG00000150630"	109384
"ENSG00000150636"	339980
"ENSG00000150637"	130645
"ENSG00000150656"	52712
"ENSG00000150667"	194484
"ENSG00000150672"	2172910
"ENSG00000150687"	161851
"ENSG00000150712"	85993
"ENSG00000150722"	177157
"ENSG00000150753"	16460
"ENSG00000150756"	24390
"ENSG00000150760"	547108
"ENSG00000150764"	95509
"ENSG00000150768"	38996
"ENSG00000150773"	10264
"ENSG00000150776"	11064
"ENSG00000150779"	1998
"ENSG00000150787"	43588
"ENSG00000150867"	179724
"ENSG00000150873"	18189
"ENSG00000150893"	200054
"ENSG00000150907"	110974
"ENSG00000150938"	195357
"ENSG00000150961"	115860
"ENSG00000150967"	60698
"ENSG00000150977"	26034
"ENSG00000150990"	42306
"ENSG00000150991"	5764
"ENSG00000150995"	354495
"ENSG00000151006"	6203
"ENSG00000151012"	78252
"ENSG00000151014"	30158
"ENSG00000151023"	80300
"ENSG00000151025"	427427
"ENSG00000151065"	58482
"ENSG00000151067"	727164
"ENSG00000151090"	378603
"ENSG00000151092"	71095
"ENSG00000151093"	11617
"ENSG00000151116"	59138
"ENSG00000151117"	11663
"ENSG00000151131"	87881
"ENSG00000151135"	23059
"ENSG00000151136"	341221
"ENSG00000151148"	59303
"ENSG00000151150"	707192
"ENSG00000151151"	76377
"ENSG00000151164"	30431
"ENSG00000151176"	33063
"ENSG00000151208"	135964
"ENSG00000151229"	351064
"ENSG00000151233"	63029
"ENSG00000151239"	12652
"ENSG00000151240"	415478
"ENSG00000151247"	58953
"ENSG00000151276"	685309
"ENSG00000151287"	7923
"ENSG00000151292"	104946
"ENSG00000151304"	113595
"ENSG00000151320"	508386
"ENSG00000151322"	869780
"ENSG00000151327"	68223
"ENSG00000151332"	22073
"ENSG00000151348"	156289
"ENSG00000151353"	13529
"ENSG00000151364"	30476
"ENSG00000151366"	11565
"ENSG00000151376"	231528
"ENSG00000151388"	368484
"ENSG00000151413"	371268
"ENSG00000151414"	165426
"ENSG00000151422"	449000
"ENSG00000151445"	31277
"ENSG00000151458"	48684
"ENSG00000151461"	123148
"ENSG00000151465"	54624
"ENSG00000151466"	228679
"ENSG00000151468"	203027
"ENSG00000151470"	23323
"ENSG00000151474"	818436
"ENSG00000151490"	279918
"ENSG00000151491"	262195
"ENSG00000151498"	12307
"ENSG00000151500"	5091
"ENSG00000151502"	23117
"ENSG00000151503"	75341
"ENSG00000151532"	371746
"ENSG00000151552"	51945
"ENSG00000151553"	78088
"ENSG00000151572"	411115
"ENSG00000151575"	201988
"ENSG00000151576"	82589
"ENSG00000151577"	71827
"ENSG00000151611"	60991
"ENSG00000151612"	181196
"ENSG00000151617"	64037
"ENSG00000151623"	365936
"ENSG00000151640"	18811
"ENSG00000151651"	14448
"ENSG00000151657"	37031
"ENSG00000151665"	36118
"ENSG00000151687"	86903
"ENSG00000151689"	28095
"ENSG00000151690"	100850
"ENSG00000151692"	150874
"ENSG00000151693"	198918
"ENSG00000151694"	68246
"ENSG00000151702"	126732
"ENSG00000151718"	221520
"ENSG00000151725"	40045
"ENSG00000151726"	71223
"ENSG00000151729"	7116
"ENSG00000151743"	57979
"ENSG00000151746"	276798
"ENSG00000151748"	36248
"ENSG00000151773"	55831
"ENSG00000151778"	24049
"ENSG00000151779"	394420
"ENSG00000151789"	961103
"ENSG00000151790"	65668
"ENSG00000151806"	22508
"ENSG00000151812"	418274
"ENSG00000151834"	226803
"ENSG00000151835"	104914
"ENSG00000151849"	40610
"ENSG00000151876"	16489
"ENSG00000151881"	39641
"ENSG00000151883"	180620
"ENSG00000151892"	216542
"ENSG00000151893"	81082
"ENSG00000151914"	496662
"ENSG00000151917"	72239
"ENSG00000151923"	25227
"ENSG00000151929"	26439
"ENSG00000151967"	57499
"ENSG00000152049"	146585
"ENSG00000152056"	86341
"ENSG00000152061"	835898
"ENSG00000152076"	5847
"ENSG00000152078"	80252
"ENSG00000152082"	8992
"ENSG00000152092"	307671
"ENSG00000152102"	45584
"ENSG00000152104"	203749
"ENSG00000152127"	334638
"ENSG00000152128"	263241
"ENSG00000152133"	14793
"ENSG00000152137"	42200
"ENSG00000152147"	33468
"ENSG00000152154"	52981
"ENSG00000152192"	5190
"ENSG00000152193"	44866
"ENSG00000152207"	57515
"ENSG00000152208"	1506191
"ENSG00000152217"	388337
"ENSG00000152219"	15119
"ENSG00000152223"	119720
"ENSG00000152229"	88736
"ENSG00000152234"	24086
"ENSG00000152240"	23955
"ENSG00000152242"	93439
"ENSG00000152253"	79239
"ENSG00000152256"	53296
"ENSG00000152270"	228240
"ENSG00000152284"	176995
"ENSG00000152291"	10276
"ENSG00000152292"	18098
"ENSG00000152332"	32380
"ENSG00000152348"	304834
"ENSG00000152359"	43324
"ENSG00000152377"	623081
"ENSG00000152380"	54594
"ENSG00000152382"	19754
"ENSG00000152402"	344457
"ENSG00000152404"	131499
"ENSG00000152409"	91080
"ENSG00000152413"	141498
"ENSG00000152422"	276289
"ENSG00000152433"	16088
"ENSG00000152439"	18489
"ENSG00000152443"	11333
"ENSG00000152454"	6873
"ENSG00000152455"	25495
"ENSG00000152457"	57073
"ENSG00000152464"	42638
"ENSG00000152465"	66109
"ENSG00000152467"	20606
"ENSG00000152475"	13412
"ENSG00000152484"	105655
"ENSG00000152492"	69574
"ENSG00000152495"	271233
"ENSG00000152503"	55784
"ENSG00000152518"	4204
"ENSG00000152520"	156829
"ENSG00000152527"	130727
"ENSG00000152556"	41265
"ENSG00000152558"	74052
"ENSG00000152578"	372098
"ENSG00000152580"	33325
"ENSG00000152582"	196767
"ENSG00000152583"	57726
"ENSG00000152595"	25406
"ENSG00000152601"	221952
"ENSG00000152620"	49690
"ENSG00000152642"	63020
"ENSG00000152661"	14132
"ENSG00000152669"	2456
"ENSG00000152672"	11956
"ENSG00000152683"	58538
"ENSG00000152684"	16128
"ENSG00000152689"	128426
"ENSG00000152700"	48122
"ENSG00000152705"	43789
"ENSG00000152749"	32804
"ENSG00000152760"	26588
"ENSG00000152763"	111971
"ENSG00000152767"	312614
"ENSG00000152778"	6429
"ENSG00000152782"	66075
"ENSG00000152784"	20450
"ENSG00000152795"	7844
"ENSG00000152818"	567333
"ENSG00000152822"	409955
"ENSG00000152894"	551895
"ENSG00000152904"	17182
"ENSG00000152926"	34912
"ENSG00000152932"	277173
"ENSG00000152939"	29265
"ENSG00000152942"	45508
"ENSG00000152944"	43797
"ENSG00000152952"	94213
"ENSG00000152953"	449514
"ENSG00000152954"	28714
"ENSG00000152969"	174392
"ENSG00000152977"	116871
"ENSG00000152990"	170995
"ENSG00000153006"	50543
"ENSG00000153012"	32099
"ENSG00000153015"	249820
"ENSG00000153029"	28513
"ENSG00000153037"	37183
"ENSG00000153044"	20783
"ENSG00000153046"	249392
"ENSG00000153048"	16070
"ENSG00000153064"	663526
"ENSG00000153066"	63798
"ENSG00000153071"	90625
"ENSG00000153094"	49067
"ENSG00000153107"	273051
"ENSG00000153113"	254328
"ENSG00000153130"	128440
"ENSG00000153132"	39208
"ENSG00000153140"	17525
"ENSG00000153147"	43784
"ENSG00000153157"	92489
"ENSG00000153162"	155629
"ENSG00000153179"	190563
"ENSG00000153187"	23922
"ENSG00000153201"	66327
"ENSG00000153207"	92850
"ENSG00000153208"	130954
"ENSG00000153214"	64049
"ENSG00000153234"	17911
"ENSG00000153237"	285680
"ENSG00000153250"	221656
"ENSG00000153253"	116545
"ENSG00000153283"	373031
"ENSG00000153291"	25275
"ENSG00000153292"	44642
"ENSG00000153310"	177536
"ENSG00000153317"	391570
"ENSG00000153339"	123956
"ENSG00000153391"	45761
"ENSG00000153395"	67482
"ENSG00000153404"	97821
"ENSG00000153406"	34083
"ENSG00000153443"	6144
"ENSG00000153446"	21988
"ENSG00000153485"	2138
"ENSG00000153487"	10603
"ENSG00000153495"	28065
"ENSG00000153531"	53914
"ENSG00000153551"	91369
"ENSG00000153558"	126637
"ENSG00000153560"	53035
"ENSG00000153561"	57750
"ENSG00000153574"	59256
"ENSG00000153707"	2298477
"ENSG00000153714"	48040
"ENSG00000153721"	123170
"ENSG00000153767"	40432
"ENSG00000153774"	139805
"ENSG00000153786"	37360
"ENSG00000153789"	14114
"ENSG00000153790"	45664
"ENSG00000153814"	350222
"ENSG00000153815"	266592
"ENSG00000153820"	201732
"ENSG00000153822"	82179
"ENSG00000153823"	420759
"ENSG00000153827"	159401
"ENSG00000153832"	90817
"ENSG00000153879"	9001
"ENSG00000153885"	19830
"ENSG00000153896"	15156
"ENSG00000153902"	17938
"ENSG00000153904"	259882
"ENSG00000153914"	43644
"ENSG00000153922"	74972
"ENSG00000153930"	629358
"ENSG00000153936"	195347
"ENSG00000153944"	428838
"ENSG00000153956"	497333
"ENSG00000153975"	33176
"ENSG00000153976"	107897
"ENSG00000153982"	55503
"ENSG00000153989"	35258
"ENSG00000153993"	191302
"ENSG00000154001"	172013
"ENSG00000154016"	26964
"ENSG00000154027"	277947
"ENSG00000154040"	22647
"ENSG00000154059"	26897
"ENSG00000154065"	63985
"ENSG00000154079"	22652
"ENSG00000154080"	278827
"ENSG00000154096"	9509
"ENSG00000154099"	33480
"ENSG00000154102"	61045
"ENSG00000154114"	66703
"ENSG00000154118"	96321
"ENSG00000154122"	166978
"ENSG00000154124"	35186
"ENSG00000154127"	158751
"ENSG00000154134"	16039
"ENSG00000154144"	13090
"ENSG00000154146"	7268
"ENSG00000154153"	144020
"ENSG00000154162"	1102671
"ENSG00000154174"	37658
"ENSG00000154175"	244359
"ENSG00000154188"	248573
"ENSG00000154217"	319980
"ENSG00000154222"	20470
"ENSG00000154229"	508130
"ENSG00000154237"	158930
"ENSG00000154240"	556596
"ENSG00000154258"	86461
"ENSG00000154262"	63193
"ENSG00000154263"	97632
"ENSG00000154265"	82933
"ENSG00000154274"	169570
"ENSG00000154277"	12042
"ENSG00000154305"	49910
"ENSG00000154309"	133724
"ENSG00000154310"	401994
"ENSG00000154319"	54432
"ENSG00000154328"	17706
"ENSG00000154330"	202753
"ENSG00000154358"	170813
"ENSG00000154359"	34167
"ENSG00000154370"	13162
"ENSG00000154380"	166307
"ENSG00000154429"	22283
"ENSG00000154447"	176697
"ENSG00000154473"	16065
"ENSG00000154479"	48980
"ENSG00000154493"	373711
"ENSG00000154511"	128785
"ENSG00000154518"	8349
"ENSG00000154529"	239196
"ENSG00000154548"	22112
"ENSG00000154553"	34847
"ENSG00000154556"	371208
"ENSG00000154582"	33118
"ENSG00000154589"	37687
"ENSG00000154639"	80536
"ENSG00000154640"	19292
"ENSG00000154642"	30412
"ENSG00000154645"	366110
"ENSG00000154654"	544920
"ENSG00000154655"	460531
"ENSG00000154678"	676952
"ENSG00000154710"	129300
"ENSG00000154719"	21861
"ENSG00000154721"	78304
"ENSG00000154723"	19170
"ENSG00000154727"	37890
"ENSG00000154734"	9654
"ENSG00000154736"	49166
"ENSG00000154743"	55191
"ENSG00000154764"	63813
"ENSG00000154767"	33474
"ENSG00000154781"	20913
"ENSG00000154783"	123718
"ENSG00000154803"	24976
"ENSG00000154813"	7908
"ENSG00000154814"	85139
"ENSG00000154822"	287953
"ENSG00000154832"	5961
"ENSG00000154839"	19128
